run_id,started_at,dataset_id,exit,golden_match,sweep_label,sweep_config,sweep_varied_seat,sweep_repeat,sweep_worker,instructions,seat,role,model,provider,temperature,num_ctx,think,max_tokens,calls,tokens_in,tokens_out,wall_ms,est_cost,tool_calls,replies,accepted_first_time,corrections,stopped_run,reasons,checks_met,checks_total,checks
e6000f27-a599-48e3-acd3-d7d9999b57e7,2026-09-20T02:08:24.095Z,missing-sheet,blocker_escalated,true,stop-fixes,baseline,,2,laptop,38bf7459,estimator,Estimator,"qwen3.5 9b, local",ollama,model default,65536,False,model default,10,227182,2325,68155,0.0,7,1,0,1,0,blocker_as_concern=1;no_json=1,1,1,blocker_names_lp2=1
e60f2c88-7d6a-42c4-b6ae-2739f75c1fef,2026-09-19T01:37:50.450Z,clean-run,stopped,false,figures-check-2-early,baseline,,0,laptop,3f2ebcc3,orchestrator,Orchestrator,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,1,2110,297,5738,0.0,0,1,1,0,0,,0,1,golden_match=0
e60f2c88-7d6a-42c4-b6ae-2739f75c1fef,2026-09-19T01:37:50.450Z,clean-run,stopped,false,figures-check-2-early,baseline,,0,laptop,5e798fab,intake,Intake Analyst,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,2,15180,1876,38587,0.0,17,1,1,0,0,,1,1,ready=1
e60f2c88-7d6a-42c4-b6ae-2739f75c1fef,2026-09-19T01:37:50.450Z,clean-run,stopped,false,figures-check-2-early,baseline,,0,laptop,c2e35a28,estimator,Estimator,"qwen3.5 9b, local",ollama,model default,65536,False,model default,7,128030,9083,175860,0.0,6,1,1,0,0,,1,1,no_blocker=1
e60f2c88-7d6a-42c4-b6ae-2739f75c1fef,2026-09-19T01:37:50.450Z,clean-run,stopped,false,figures-check-2-early,baseline,,0,laptop,7b9005ab,pricing,Pricing,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,4,18244,2461,42324,0.0,2,2,2,0,0,,1,1,completed=1
e60f2c88-7d6a-42c4-b6ae-2739f75c1fef,2026-09-19T01:37:50.450Z,clean-run,stopped,false,figures-check-2-early,baseline,,0,laptop,c896b5b9,writer,Writer,"qwen3.5 9b, local",ollama,model default,65536,False,model default,5,37804,3402,51277,0.0,3,2,0,1,1,provenance_tags=4,1,1,draft_v1=1
e60f2c88-7d6a-42c4-b6ae-2739f75c1fef,2026-09-19T01:37:50.450Z,clean-run,stopped,false,figures-check-2-early,baseline,,0,laptop,1ff8732f,reviewer,Reviewer,"gemma4 12b, local",ollama,0.2,16384,False,model default,1,5397,218,12160,0.0,0,1,1,0,0,,0,1,passed_v1=0
e7811da6-78ca-4cc6-8f43-a374872bf6f9,2026-09-20T05:50:00.106Z,planted-inconsistency,stopped,false,stop-fixes-2,baseline,,2,laptop,3f2ebcc3,orchestrator,Orchestrator,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,1,2073,305,5247,0.0,0,1,1,0,0,,0,1,reworked_once=0
e7811da6-78ca-4cc6-8f43-a374872bf6f9,2026-09-20T05:50:00.106Z,planted-inconsistency,stopped,false,stop-fixes-2,baseline,,2,laptop,5e798fab,intake,Intake Analyst,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,2,14935,1890,31600,0.0,17,1,1,0,0,,0,1,golden_match=0
e7811da6-78ca-4cc6-8f43-a374872bf6f9,2026-09-20T05:50:00.106Z,planted-inconsistency,stopped,false,stop-fixes-2,baseline,,2,laptop,38bf7459,estimator,Estimator,"qwen3.5 9b, local",ollama,model default,65536,False,model default,11,176375,2469,93000,0.0,11,3,0,2,1,figures_not_from_tool=1;no_json=2;tool_not_used=1;wrong_shape=1,0,1,names_both_sheets=0
e7b70d2a-3862-489f-8849-af1d39da139d,2026-09-15T20:05:42.307Z,clean-run,reviewer_pass,true,,,,,,,orchestrator,Orchestrator,"qwen3.5 9b, local",ollama,,,,,2,11114,311,11343,0.0,0,0,0,0,0,,1,1,golden_match=1
e7b70d2a-3862-489f-8849-af1d39da139d,2026-09-15T20:05:42.307Z,clean-run,reviewer_pass,true,,,,,,,intake,Intake Analyst,"qwen3.5 9b, local",ollama,,,,,3,18678,1910,29423,0.0,8,1,1,0,0,,1,1,ready=1
e7b70d2a-3862-489f-8849-af1d39da139d,2026-09-15T20:05:42.307Z,clean-run,reviewer_pass,true,,,,,,,estimator,Estimator,claude-sonnet-5 via Bedrock,bedrock,,,,,6,154948,5302,68303,0.399208,7,1,1,0,0,,1,1,no_blocker=1
e7b70d2a-3862-489f-8849-af1d39da139d,2026-09-15T20:05:42.307Z,clean-run,reviewer_pass,true,,,,,,,pricing,Pricing,"qwen3.5 9b, local",ollama,,,,,2,8013,1528,22543,0.0,1,1,1,0,0,,1,1,completed=1
e7b70d2a-3862-489f-8849-af1d39da139d,2026-09-15T20:05:42.307Z,clean-run,reviewer_pass,true,,,,,,,writer,Writer,"qwen3.5 9b, local",ollama,,,,,3,26796,11833,183238,0.0,2,1,1,0,0,,1,1,draft_v1=1
e7b70d2a-3862-489f-8849-af1d39da139d,2026-09-15T20:05:42.307Z,clean-run,reviewer_pass,true,,,,,,,reviewer,Reviewer,"gemma4 12b, local",ollama,,,,,1,5290,45,7386,0.0,0,1,1,0,0,,1,1,passed_v1=1
e8ca7378-b4d6-40d4-a844-4f8587012403,2026-09-18T01:31:09.320Z,clean-run,stopped,false,stage-2,pricing=gemma4-12b,pricing,0,laptop,3f2ebcc3,orchestrator,Orchestrator,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,1,2275,353,5814,0.0,0,1,1,0,0,,0,1,golden_match=0
e8ca7378-b4d6-40d4-a844-4f8587012403,2026-09-18T01:31:09.320Z,clean-run,stopped,false,stage-2,pricing=gemma4-12b,pricing,0,laptop,634cab5f,intake,Intake Analyst,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,3,23420,1730,27990,0.0,17,1,0,1,0,no_json=1,1,1,ready=1
e8ca7378-b4d6-40d4-a844-4f8587012403,2026-09-18T01:31:09.320Z,clean-run,stopped,false,stage-2,pricing=gemma4-12b,pricing,0,laptop,f1fe4328,estimator,Estimator,"qwen3.5 9b, local",ollama,model default,65536,False,model default,6,92886,269,26846,0.0,5,1,0,0,1,no_json=1;tool_not_used=2,1,1,no_blocker=1
e8fb76f6-ac74-4772-bd20-d63950f4de6e,2026-09-16T00:53:32.451Z,missing-price,reviewer_pass,false,,,,,,,orchestrator,Orchestrator,"qwen3.5 9b, local",ollama,,,,,2,9195,186,10343,0.0,0,0,0,0,0,,1,1,reviewer_pass=1
e8fb76f6-ac74-4772-bd20-d63950f4de6e,2026-09-16T00:53:32.451Z,missing-price,reviewer_pass,false,,,,,,,intake,Intake Analyst,"qwen3.5 9b, local",ollama,,,,,3,19764,1653,28019,0.0,8,1,1,0,0,,0,1,golden_match=0
e8fb76f6-ac74-4772-bd20-d63950f4de6e,2026-09-16T00:53:32.451Z,missing-price,reviewer_pass,false,,,,,,,estimator,Estimator,claude-sonnet-5 via Bedrock,bedrock,,,,,5,117191,4419,52971,0.30643,6,1,1,0,0,,0,1,golden_match=0
e8fb76f6-ac74-4772-bd20-d63950f4de6e,2026-09-16T00:53:32.451Z,missing-price,reviewer_pass,false,,,,,,,pricing,Pricing,"qwen3.5 9b, local",ollama,,,,,3,14364,2631,43148,0.0,1,1,0,1,0,tool_not_used=1,1,1,exit_sign_unpriced=1
e8fb76f6-ac74-4772-bd20-d63950f4de6e,2026-09-16T00:53:32.451Z,missing-price,reviewer_pass,false,,,,,,,writer,Writer,"qwen3.5 9b, local",ollama,,,,,10,95488,17645,283581,0.0,6,2,0,2,0,provenance_tags=2,1,1,v1_states_exclusion=1
e8fb76f6-ac74-4772-bd20-d63950f4de6e,2026-09-16T00:53:32.451Z,missing-price,reviewer_pass,false,,,,,,,reviewer,Reviewer,"gemma4 12b, local",ollama,,,,,2,7451,394,21640,0.0,0,2,2,0,0,,0,1,passed_minor_at_most=0
e99f6135-403b-4563-a365-fc9c5c8156f4,2026-09-18T07:28:24.876Z,not-ready,not_ready,true,full-1,intake=gemma4-12b,intake,0,laptop,abec9abc,intake,Intake Analyst,"gemma4 12b, local",ollama,0.1,16384,False,model default,11,83061,4547,106889,0.0,15,1,0,1,0,checklist_grading=1;other=1,3,3,names_deadline=1;names_specification=1;not_ready=1
ea19a763-e655-4b33-aacc-f929bed28771,2026-09-18T10:53:25.214Z,planted-inconsistency,stopped,false,full-1,writer=deepseek-r1-14b,writer,0,laptop,3f2ebcc3,orchestrator,Orchestrator,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,1,2040,292,4983,0.0,0,1,1,0,0,,0,1,reworked_once=0
ea19a763-e655-4b33-aacc-f929bed28771,2026-09-18T10:53:25.214Z,planted-inconsistency,stopped,false,full-1,writer=deepseek-r1-14b,writer,0,laptop,abec9abc,intake,Intake Analyst,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,4,40310,4843,77431,0.0,17,1,0,1,0,checklist_grading=1;no_json=1,0,1,golden_match=0
ea19a763-e655-4b33-aacc-f929bed28771,2026-09-18T10:53:25.214Z,planted-inconsistency,stopped,false,full-1,writer=deepseek-r1-14b,writer,0,laptop,f1fe4328,estimator,Estimator,"qwen3.5 9b, local",ollama,model default,65536,False,model default,17,309667,14117,277597,0.0,12,2,0,1,1,blocker_as_concern=1;no_json=3;wrong_shape=1,0,1,names_both_sheets=0
eab8c66b-d920-4295-9e30-2fce8c08372c,2026-09-18T18:58:49.275Z,clean-run,reviewer_pass,false,deterministic-check-1to3,baseline,,0,laptop,3f2ebcc3,orchestrator,Orchestrator,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,2,7496,296,11471,0.0,0,2,2,0,0,,0,1,golden_match=0
eab8c66b-d920-4295-9e30-2fce8c08372c,2026-09-18T18:58:49.275Z,clean-run,reviewer_pass,false,deterministic-check-1to3,baseline,,0,laptop,abec9abc,intake,Intake Analyst,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,3,28860,5341,91502,0.0,17,1,0,1,0,checklist_grading=1,1,1,ready=1
eab8c66b-d920-4295-9e30-2fce8c08372c,2026-09-18T18:58:49.275Z,clean-run,reviewer_pass,false,deterministic-check-1to3,baseline,,0,laptop,f1fe4328,estimator,Estimator,"qwen3.5 9b, local",ollama,model default,65536,False,model default,16,309486,3812,120763,0.0,12,2,0,2,0,no_json=2,0,1,no_blocker=0
eab8c66b-d920-4295-9e30-2fce8c08372c,2026-09-18T18:58:49.275Z,clean-run,reviewer_pass,false,deterministic-check-1to3,baseline,,0,laptop,a21ee64a,pricing,Pricing,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,2,9325,1879,28727,0.0,1,1,1,0,0,,1,1,completed=1
eab8c66b-d920-4295-9e30-2fce8c08372c,2026-09-18T18:58:49.275Z,clean-run,reviewer_pass,false,deterministic-check-1to3,baseline,,0,laptop,3a18b205,writer,Writer,"qwen3.5 9b, local",ollama,model default,65536,False,model default,11,94232,7040,112934,0.0,8,2,1,1,0,no_json=1,1,1,draft_v1=1
eab8c66b-d920-4295-9e30-2fce8c08372c,2026-09-18T18:58:49.275Z,clean-run,reviewer_pass,false,deterministic-check-1to3,baseline,,0,laptop,1ff8732f,reviewer,Reviewer,"gemma4 12b, local",ollama,0.2,16384,False,model default,2,9780,274,24156,0.0,0,2,2,0,0,,0,1,passed_v1=0
eaf7d225-146f-4735-a26e-34e32a726c63,2026-09-16T00:35:24.019Z,clean-run,dry_intake,false,,,,,,,intake,Intake Analyst,"qwen3.5 9b, local",ollama,,,,,3,19764,1595,28646,0.0,8,1,1,0,0,,1,1,ready=1
eb1930a4-cd93-4b56-9e53-380586213055,2026-09-18T07:30:46.970Z,not-ready,not_ready,true,full-1,pricing=gemma4-12b,pricing,0,laptop,abec9abc,intake,Intake Analyst,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,3,22505,1586,25690,0.0,14,1,0,1,0,no_json=1,2,3,names_deadline=1;names_specification=0;not_ready=1
ebebcaf0-672e-4559-b41e-0118ef8f8e4e,2026-09-18T02:10:29.574Z,clean-run,retry_exhausted,false,stage-2,orchestrator=gemma4-12b,orchestrator,2,laptop,3f2ebcc3,orchestrator,Orchestrator,"gemma4 12b, local",ollama,0.1,16384,False,model default,2,6903,360,15807,0.0,0,2,2,0,0,,0,1,golden_match=0
ebebcaf0-672e-4559-b41e-0118ef8f8e4e,2026-09-18T02:10:29.574Z,clean-run,retry_exhausted,false,stage-2,orchestrator=gemma4-12b,orchestrator,2,laptop,634cab5f,intake,Intake Analyst,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,4,38168,4413,73059,0.0,18,1,0,1,0,checklist_grading=1,1,1,ready=1
ebebcaf0-672e-4559-b41e-0118ef8f8e4e,2026-09-18T02:10:29.574Z,clean-run,retry_exhausted,false,stage-2,orchestrator=gemma4-12b,orchestrator,2,laptop,f1fe4328,estimator,Estimator,"qwen3.5 9b, local",ollama,model default,65536,False,model default,9,182633,2275,71525,0.0,7,1,0,1,0,no_json=1,1,1,no_blocker=1
ebebcaf0-672e-4559-b41e-0118ef8f8e4e,2026-09-18T02:10:29.574Z,clean-run,retry_exhausted,false,stage-2,orchestrator=gemma4-12b,orchestrator,2,laptop,a21ee64a,pricing,Pricing,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,2,8629,1390,22276,0.0,1,1,1,0,0,,1,1,completed=1
ebebcaf0-672e-4559-b41e-0118ef8f8e4e,2026-09-18T02:10:29.574Z,clean-run,retry_exhausted,false,stage-2,orchestrator=gemma4-12b,orchestrator,2,laptop,3a18b205,writer,Writer,"qwen3.5 9b, local",ollama,model default,65536,False,model default,11,76678,4267,74141,0.0,7,2,1,1,0,no_json=1;provenance_tags=1,1,1,draft_v1=1
ebebcaf0-672e-4559-b41e-0118ef8f8e4e,2026-09-18T02:10:29.574Z,clean-run,retry_exhausted,false,stage-2,orchestrator=gemma4-12b,orchestrator,2,laptop,1ff8732f,reviewer,Reviewer,"gemma4 12b, local",ollama,0.2,16384,False,model default,2,10173,377,22952,0.0,0,2,2,0,0,,0,1,passed_v1=0
ec0d892b-20ab-42cc-a272-194bbd4c970b,2026-09-17T23:30:59.692Z,clean-run,stopped,false,stage-1,reviewer=qwen3-5-4b,reviewer,0,laptop,,orchestrator,Orchestrator,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,1,2046,284,4553,0.0,0,1,1,0,0,,0,1,golden_match=0
ec0d892b-20ab-42cc-a272-194bbd4c970b,2026-09-17T23:30:59.692Z,clean-run,stopped,false,stage-1,reviewer=qwen3-5-4b,reviewer,0,laptop,,intake,Intake Analyst,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,6,50229,4167,64864,0.0,35,2,1,1,0,no_json=1,1,1,ready=1
ec0d892b-20ab-42cc-a272-194bbd4c970b,2026-09-17T23:30:59.692Z,clean-run,stopped,false,stage-1,reviewer=qwen3-5-4b,reviewer,0,laptop,,estimator,Estimator,"qwen3.5 9b, local",ollama,model default,65536,False,model default,29,569779,6353,212982,0.0,24,4,0,4,0,no_json=4;tool_not_used=1,0,1,no_blocker=0
ec0d892b-20ab-42cc-a272-194bbd4c970b,2026-09-17T23:30:59.692Z,clean-run,stopped,false,stage-1,reviewer=qwen3-5-4b,reviewer,0,laptop,,pricing,Pricing,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,2,8048,1336,20333,0.0,1,1,1,0,0,,1,1,completed=1
ec0d892b-20ab-42cc-a272-194bbd4c970b,2026-09-17T23:30:59.692Z,clean-run,stopped,false,stage-1,reviewer=qwen3-5-4b,reviewer,0,laptop,,writer,Writer,"qwen3.5 9b, local",ollama,model default,65536,False,model default,1,5168,1216,18285,0.0,1,1,0,0,1,concern_dropped=1;provenance_tags=1;wrong_shape=1,0,1,draft_v1=0
ec5e28a9-1c6f-4ac2-aa81-41d076fc66af,2026-09-18T09:09:51.368Z,missing-sheet,blocker_escalated,true,full-1,reviewer=qwen3-5-4b,reviewer,0,laptop,3f2ebcc3,orchestrator,Orchestrator,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,1,2012,249,4229,0.0,0,1,1,0,0,,1,1,blocker_escalated=1
ec5e28a9-1c6f-4ac2-aa81-41d076fc66af,2026-09-18T09:09:51.368Z,missing-sheet,blocker_escalated,true,full-1,reviewer=qwen3-5-4b,reviewer,0,laptop,abec9abc,intake,Intake Analyst,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,5,82863,14455,216393,0.0,18,1,0,1,0,checklist_grading=2,1,1,reached_work=1
ec5e28a9-1c6f-4ac2-aa81-41d076fc66af,2026-09-18T09:09:51.368Z,missing-sheet,blocker_escalated,true,full-1,reviewer=qwen3-5-4b,reviewer,0,laptop,f1fe4328,estimator,Estimator,"qwen3.5 9b, local",ollama,model default,65536,False,model default,10,202259,895,44860,0.0,7,1,0,1,0,no_json=2,1,1,blocker_names_lp2=1
ec78a4c0-27be-4404-a93a-6082699265a2,2026-09-20T05:55:31.650Z,missing-price,stopped,false,stop-fixes-2,baseline,,1,laptop,3f2ebcc3,orchestrator,Orchestrator,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,1,2068,310,5195,0.0,0,1,1,0,0,,0,1,reviewer_pass=0
ec78a4c0-27be-4404-a93a-6082699265a2,2026-09-20T05:55:31.650Z,missing-price,stopped,false,stop-fixes-2,baseline,,1,laptop,5e798fab,intake,Intake Analyst,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,2,15010,2162,33562,0.0,17,1,1,0,0,,0,1,golden_match=0
ec78a4c0-27be-4404-a93a-6082699265a2,2026-09-20T05:55:31.650Z,missing-price,stopped,false,stop-fixes-2,baseline,,1,laptop,38bf7459,estimator,Estimator,"qwen3.5 9b, local",ollama,model default,65536,False,model default,9,203386,4760,105064,0.0,9,1,0,0,1,figures_not_from_tool=2;no_json=1,0,1,golden_match=0
ecc71adc-575a-4973-a7f3-24da2079b584,2026-09-17T23:19:27.594Z,clean-run,stopped,false,stage-1,estimator=qwen3-5-4b,estimator,0,laptop,,orchestrator,Orchestrator,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,1,2266,292,4981,0.0,0,1,1,0,0,,0,1,golden_match=0
ecc71adc-575a-4973-a7f3-24da2079b584,2026-09-17T23:19:27.594Z,clean-run,stopped,false,stage-1,estimator=qwen3-5-4b,estimator,0,laptop,,intake,Intake Analyst,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,2,13875,2658,40549,0.0,17,1,1,0,0,,1,1,ready=1
ecc71adc-575a-4973-a7f3-24da2079b584,2026-09-17T23:19:27.594Z,clean-run,stopped,false,stage-1,estimator=qwen3-5-4b,estimator,0,laptop,,estimator,Estimator,"qwen3.5 4b, local",ollama,model default,65536,False,model default,6,104542,2673,47869,0.0,6,1,0,1,0,no_json=1;tool_not_used=1,1,1,no_blocker=1
ecc71adc-575a-4973-a7f3-24da2079b584,2026-09-17T23:19:27.594Z,clean-run,stopped,false,stage-1,estimator=qwen3-5-4b,estimator,0,laptop,,pricing,Pricing,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,2,7943,1060,20812,0.0,1,1,1,0,0,,1,1,completed=1
ecc71adc-575a-4973-a7f3-24da2079b584,2026-09-17T23:19:27.594Z,clean-run,stopped,false,stage-1,estimator=qwen3-5-4b,estimator,0,laptop,,writer,Writer,"qwen3.5 9b, local",ollama,model default,65536,False,model default,7,61956,6674,97847,0.0,5,1,0,0,1,concern_dropped=2;no_json=1,0,1,draft_v1=0
ecf62752-522a-4994-aecb-b829bb55d3d2,2026-09-18T21:36:11.620Z,missing-sheet,not_ready,false,deterministic-check-p1a,baseline,,2,laptop,abec9abc,intake,Intake Analyst,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,2,15342,2431,41022,0.0,17,1,1,0,0,,0,1,reached_work=0
ef48985b-fbc2-4955-8f2a-e284c2fc83df,2026-09-18T12:03:44.280Z,missing-price,stopped,false,full-1,orchestrator=llama3-1-8b,orchestrator,0,laptop,3f2ebcc3,orchestrator,Orchestrator,"llama3.1 8b, local",ollama,0.1,16384,model default,model default,1,2020,254,8908,0.0,0,1,1,0,0,,0,1,reviewer_pass=0
ef48985b-fbc2-4955-8f2a-e284c2fc83df,2026-09-18T12:03:44.280Z,missing-price,stopped,false,full-1,orchestrator=llama3-1-8b,orchestrator,0,laptop,abec9abc,intake,Intake Analyst,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,3,27605,6567,101696,0.0,17,1,0,1,0,checklist_grading=1,0,1,golden_match=0
ef48985b-fbc2-4955-8f2a-e284c2fc83df,2026-09-18T12:03:44.280Z,missing-price,stopped,false,full-1,orchestrator=llama3-1-8b,orchestrator,0,laptop,f1fe4328,estimator,Estimator,"qwen3.5 9b, local",ollama,model default,65536,False,model default,9,199871,7928,158916,0.0,6,1,0,1,0,tool_not_used=1;wrong_shape=1,0,1,golden_match=0
ef48985b-fbc2-4955-8f2a-e284c2fc83df,2026-09-18T12:03:44.280Z,missing-price,stopped,false,full-1,orchestrator=llama3-1-8b,orchestrator,0,laptop,a21ee64a,pricing,Pricing,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,2,7925,1433,21675,0.0,1,1,1,0,0,,1,1,exit_sign_unpriced=1
ef48985b-fbc2-4955-8f2a-e284c2fc83df,2026-09-18T12:03:44.280Z,missing-price,stopped,false,full-1,orchestrator=llama3-1-8b,orchestrator,0,laptop,3a18b205,writer,Writer,"qwen3.5 9b, local",ollama,model default,65536,False,model default,3,21132,3530,52154,0.0,2,1,0,0,1,provenance_tags=3,0,1,v1_states_exclusion=0
f12549aa-86f3-46ec-a753-2a0acb8a5941,2026-09-16T00:04:38.861Z,missing-sheet,stopped,false,,,,,,,orchestrator,Orchestrator,"qwen3.5 9b, local",ollama,,,,,1,2071,269,4587,0.0,0,0,0,0,0,,0,1,blocker_escalated=0
f12549aa-86f3-46ec-a753-2a0acb8a5941,2026-09-16T00:04:38.861Z,missing-sheet,stopped,false,,,,,,,intake,Intake Analyst,"qwen3.5 9b, local",ollama,,,,,3,20030,1904,31223,0.0,8,1,1,0,0,,1,1,reached_work=1
f12549aa-86f3-46ec-a753-2a0acb8a5941,2026-09-16T00:04:38.861Z,missing-sheet,stopped,false,,,,,,,estimator,Estimator,claude-sonnet-5 via Bedrock,bedrock,,,,,9,197871,6992,88125,0.5122279999999999,11,2,2,0,0,,1,1,blocker_names_lp2=1
f12549aa-86f3-46ec-a753-2a0acb8a5941,2026-09-16T00:04:38.861Z,missing-sheet,stopped,false,,,,,,,pricing,Pricing,"qwen3.5 9b, local",ollama,,,,,3,16779,3899,58317,0.0,1,1,0,0,1,tool_not_used=1,0,1,golden_match=0
f12549aa-86f3-46ec-a753-2a0acb8a5941,2026-09-16T00:04:38.861Z,missing-sheet,stopped,false,,,,,,,writer,Writer,"qwen3.5 9b, local",ollama,,,,,4,43108,9125,140546,0.0,3,1,0,0,1,provenance_tags=2,0,1,golden_match=0
f1a70d88-c3a4-4033-b13b-2cc0227d4dc1,2026-09-18T05:44:40.750Z,clean-run,stopped,false,full-1,intake=llama3-1-8b,intake,0,laptop,abec9abc,intake,Intake Analyst,"llama3.1 8b, local",ollama,0.1,16384,model default,model default,7,30758,189,7243,0.0,13,1,0,0,1,tool_not_used=3,0,1,ready=0
f2dda488-0a2f-457a-9ef1-33fcac05fa70,2026-09-17T05:11:42.070Z,planted-inconsistency,reviewer_pass,false,,,,,,,orchestrator,Orchestrator,"qwen3.5 9b, local",ollama,,,,,2,7661,193,9972,0.0,0,2,2,0,0,,0,1,reworked_once=0
f2dda488-0a2f-457a-9ef1-33fcac05fa70,2026-09-17T05:11:42.070Z,planted-inconsistency,reviewer_pass,false,,,,,,,intake,Intake Analyst,"qwen3.5 9b, local",ollama,,,,,4,34673,4170,62408,0.0,18,1,0,1,0,checklist_grading=1,0,1,golden_match=0
f2dda488-0a2f-457a-9ef1-33fcac05fa70,2026-09-17T05:11:42.070Z,planted-inconsistency,reviewer_pass,false,,,,,,,estimator,Estimator,claude-sonnet-5 via Bedrock,bedrock,,,,,6,153884,5001,65227,0.39355500000000004,7,1,1,0,0,,1,1,names_both_sheets=1
f2dda488-0a2f-457a-9ef1-33fcac05fa70,2026-09-17T05:11:42.070Z,planted-inconsistency,reviewer_pass,false,,,,,,,pricing,Pricing,"qwen3.5 9b, local",ollama,,,,,2,8346,1391,21154,0.0,1,1,1,0,0,,0,1,golden_match=0
f2dda488-0a2f-457a-9ef1-33fcac05fa70,2026-09-17T05:11:42.070Z,planted-inconsistency,reviewer_pass,false,,,,,,,writer,Writer,"qwen3.5 9b, local",ollama,,,,,8,65572,5361,79933,0.0,6,1,0,1,0,invalid_json=1,1,1,v1_carries_disagreement=1
f2dda488-0a2f-457a-9ef1-33fcac05fa70,2026-09-17T05:11:42.070Z,planted-inconsistency,reviewer_pass,false,,,,,,,reviewer,Reviewer,"gemma4 12b, local",ollama,,,,,1,5589,47,12434,0.0,0,1,1,0,0,,0,1,failed_v1_to_work=0
f33b5607-36da-41eb-a8a0-80f0a012bded,2026-09-19T17:57:06.411Z,clean-run,reviewer_pass,true,estimator-tools,baseline,,2,laptop,3f2ebcc3,orchestrator,Orchestrator,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,2,6559,310,10984,0.0,0,2,2,0,0,,1,1,golden_match=1
f33b5607-36da-41eb-a8a0-80f0a012bded,2026-09-19T17:57:06.411Z,clean-run,reviewer_pass,true,estimator-tools,baseline,,2,laptop,5e798fab,intake,Intake Analyst,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,2,15008,1592,26712,0.0,17,1,1,0,0,,1,1,ready=1
f33b5607-36da-41eb-a8a0-80f0a012bded,2026-09-19T17:57:06.411Z,clean-run,reviewer_pass,true,estimator-tools,baseline,,2,laptop,38bf7459,estimator,Estimator,"qwen3.5 9b, local",ollama,model default,65536,False,model default,3,64220,2325,63516,0.0,6,1,1,0,0,,1,1,no_blocker=1
f33b5607-36da-41eb-a8a0-80f0a012bded,2026-09-19T17:57:06.411Z,clean-run,reviewer_pass,true,estimator-tools,baseline,,2,laptop,7b9005ab,pricing,Pricing,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,2,8359,1160,18635,0.0,1,1,1,0,0,,1,1,completed=1
f33b5607-36da-41eb-a8a0-80f0a012bded,2026-09-19T17:57:06.411Z,clean-run,reviewer_pass,true,estimator-tools,baseline,,2,laptop,00ebeb7e,writer,Writer,"qwen3.5 9b, local",ollama,model default,65536,False,model default,4,31719,5778,86849,0.0,2,1,0,1,0,invalid_json=1,1,1,draft_v1=1
f33b5607-36da-41eb-a8a0-80f0a012bded,2026-09-19T17:57:06.411Z,clean-run,reviewer_pass,true,estimator-tools,baseline,,2,laptop,e50c1ac9,reviewer,Reviewer,"gemma4 12b, local",ollama,0.2,16384,False,model default,1,8548,48,10306,0.0,0,1,1,0,0,,1,1,passed_v1=1
f34c01b5-6705-4bd1-ad68-f044e0916a1c,2026-09-20T02:25:54.496Z,clean-run,stopped,,,,,,,,orchestrator,Orchestrator,"qwen3.5 9b, local",ollama,,,,,1,2105,303,5366,0.0,0,1,1,0,0,,0,0,
f34c01b5-6705-4bd1-ad68-f044e0916a1c,2026-09-20T02:25:54.496Z,clean-run,stopped,,,,,,,,intake,Intake Analyst,"qwen3.5 9b, local",ollama,,,,,2,14646,1636,33554,0.0,17,1,1,0,0,,1,1,ready=1
f34c01b5-6705-4bd1-ad68-f044e0916a1c,2026-09-20T02:25:54.496Z,clean-run,stopped,,,,,,,,estimator,Estimator,"qwen3.5 9b, local",ollama,,,,,7,129820,1598,57501,0.0,6,1,1,0,0,,1,1,no_blocker=1
